DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI,Mkt-RF,SMB,HML,RF
-0.0007714822450628489,-0.001491343568424841,-0.004175214254880766,0.005702446103722281,0.005537276823417869,0.009498607890946476,0.021317761370750032,0.010085097065203552,0.00045918182343651637,0.006723248736471454,0.018581103394726073,-0.0022969106887694712,,,,
-0.0038610731557902067,0.00188675733411503,0.013277404373795765,0.0060363491879433795,-0.0014106806984670595,0.006015723872178302,0.009633306893444216,-0.001588692647090384,3.6064576045546914e-05,0.0059826747594122764,-0.00829190530599544,0.0060696906280728324,,,,
0.008914683390481182,0.006276915955762963,-0.006207152811171457,-0.0030912165724359397,-0.003916025655813837,-0.014412793986698924,0.002329104316448616,0.0036367163364277033,0.00027621598277716153,0.001383221862493178,0.03135451495016062,-0.003952585514462648,,,,
0.0019208102029819596,0.0,-0.0076337384662942265,-0.004559452946472087,-0.0027750436602232975,0.00046668917029513146,0.003569576942011876,-0.0009056590759991545,0.0002758706539722766,0.0002760542341080363,-0.0048642415428571395,-0.004386132100644535,,,,
-0.014570442605457146,0.009434716132778576,0.008391839889406505,0.006229184432234192,0.004019338828598729,0.0074638994737366016,0.006606215645604596,-0.0013606231252549783,-9.154299620317552e-05,0.00027612658420950176,0.002240338365988803,-0.0016781783179133924,,,,
-0.0015564310246803936,0.004866625489674314,-0.0006935589542722553,0.005644681665775808,0.0024635727722490675,-0.0024695733886157534,-0.007572530743087502,0.009078859080295931,0.0005517293077748064,0.002208699862947361,-0.01950821179298834,0.007774859244309651,,,,
0.00857358563743027,0.004765634621096249,-0.012491491925833209,0.0,0.002304360740575051,0.013770685865244658,0.0009042868496369483,-0.00022443897475399321,-9.1769750055537e-05,-0.001308238330664513,0.031088082901554515,0.006671934131817769,,,,
0.010819155728496455,-0.005431833561957866,0.0028114567800761048,-0.007242440657115545,-0.0026819574043364103,0.009157602781701524,-0.016883671064428785,-0.012823780335070811,0.00027542414466830145,-0.007447565940089218,0.00482415434104122,-0.009320283887882419,,,,
-0.008409633459016352,-0.00838426078333987,-0.0007010271409091384,-0.0065658875554264196,-0.0029962566899822685,-0.00680587657204812,-0.004078502668217965,-0.003874066555169975,0.0,-0.003404495940583452,-0.03240653515080494,0.025506824032861974,,,,
0.008866569507899325,0.010394607827459268,0.02103782057892145,0.0159722811940175,0.0056251820938142405,0.002588673270676356,0.022666010480037135,0.0034313379939328037,0.0,0.008435213553815712,0.020467266907756798,0.009174092794220101,,,,
-0.006496053834644244,0.010364997950171206,0.016483445083803394,0.009938529840082921,0.007509966883043839,0.008049915525077056,0.02075315830202329,0.01687222748266004,0.0006430767328440279,0.006567326849890254,-0.01843597723176016,0.0016166236368142517,,,,
0.012307693093552619,0.0028872249315161636,0.008108588349567958,-0.000715803029095019,0.0012166631449854748,0.0006026957039624303,-0.0033704016325593056,0.0058294030092973514,9.151484559732914e-05,0.0013048661415089313,-0.002064030696462882,-0.004235557654118427,,,,
0.01595743204631206,0.0009092384228965855,-0.0006708267799633294,-0.0016112920377550077,-0.00030395781394010335,-0.0007529445716073502,-0.0014964847190236386,-0.0033434739543083403,0.00018453506609472647,-0.00048018357356038877,0.020682523920559026,0.009114382925237141,,,,
-0.002991710773312617,0.0040121030109587785,-0.003353063985600868,0.0016138924898736473,-7.606106642921162e-05,-0.015822830652506337,0.00044403326078645833,0.007603997626368431,9.113150777895207e-05,0.0021270954085890192,-0.013779135282696475,0.008631438327010299,,,,
0.011252766675650117,0.00037711848261601233,0.0006726809746389062,-0.005013094537439811,0.0004561423821407562,0.031235660569381096,0.00055497448377273,0.003108070606307578,0.0003678942698721599,-0.00041088856161530796,0.024450431193267397,-0.003383256261883072,,,,
0.0200296081148994,0.005351003928064868,0.0026898544605906682,0.003418941979043799,-0.001291059877467915,-0.0029695167449638182,0.0049917951717792786,0.005089091428484016,0.0,-0.0007538018577762928,0.00942641827015045,0.0037939460201936726,,,,
-0.011272545070017292,0.004947906478668385,0.008719107584715724,0.0021521050207380377,0.003498699567454633,0.008488453937034457,-0.014900595296486463,-0.003522142635470349,0.00045875918659232795,-0.0039073279915041725,0.002582897847974275,-0.000994958048441963,,,,
-0.0011034154428339882,0.003506097092122351,0.006648921799203178,0.004295090738918983,0.0015153652814137164,0.005611300156057819,-0.003249569076635317,-0.004861042098187607,9.149511332906535e-05,-0.0008949653608129049,0.008719826583224233,-0.002389210047000323,,,,
-0.023195853603435457,-0.058504297428706,-0.02377796995653836,-0.04739855479104882,0.004086777054607804,-0.03950065891754684,-0.07947401247918895,-0.041074301312848616,0.00018324177504669414,-0.03905768093560524,-0.01866406158075351,-0.039920142881961884,,,,
0.01771572802754795,0.010738030433767198,-0.0013529879141785939,0.0072948685351210685,-0.00022594087341609725,0.016358349410153794,0.018378387272624197,0.003241202187629577,0.0006421675542294114,0.010251001869055365,0.02462461508406877,0.0014554197856693207,,,,
-0.013333426245958346,-0.016873224303391332,-0.004742561647451238,-0.01467065951037494,-0.0033323864600673936,-0.009927852418505356,-0.010732170715628153,-0.004615446389190203,-2.7432319686826467e-05,-0.0029802045625479945,0.001172359768136788,-0.016192742055186837,,,,
-0.009384222166293643,-0.010886223366998626,-0.01633774327811177,-0.013192161230247024,0.0006823671851365898,-0.032057134915445484,-0.020606041351246218,-0.015071140104666259,0.0005512528424951313,-0.013094613663572563,-0.004488746085077766,-0.024477612167950857,,,,
-0.0018948588606522154,-0.030768036944507582,-0.01453291721831429,-0.017952886632861098,-0.007575808265070205,-0.012242957000559329,-0.022895796035283467,-0.007768796546238077,-0.00018415579616082312,-0.009519589318131905,-0.027249547841323274,-0.00886887061918118,,,,
-0.0053149377516299445,0.041028140020159976,0.023876581838260247,0.028394112836734875,0.0026719973934135055,0.019386639357807045,0.049271638528372685,0.016607989480118768,9.209485788219673e-05,0.01710995346365851,0.014107230512043545,0.012221679506805083,,,,
0.009160284319004175,-0.0034238452353675397,-0.0020576690805478304,-0.001891270105138787,0.004415793460503359,0.0023382934109268394,-0.00838951297509083,-0.003967189250703496,0.0003673630159315433,-0.0010023016900364556,0.01927665394646061,-0.003880825922459974,,,,
-0.0007564767672221251,0.012063402434175474,0.008934834824508853,0.010230872249359146,-0.003183960609341896,0.0027993825292806918,0.020025247554564363,0.006794598675247787,9.205256049416022e-05,0.008455191953438357,0.0,0.004112571524754527,,,,
-0.004163436890594507,0.00639457583896097,0.0006811020393617806,0.0031882913262319956,-0.0018245993969491225,-0.0035670493945292314,0.012352484915026052,-0.0009308434327527371,-9.20440876002182e-05,0.0002842667126508047,-0.023006439542069712,0.0015088736651847068,,,,
-0.006841510407350815,0.01749134344631309,0.008168525874029164,0.0022436953190692055,0.006627338630667001,0.0018677470285139997,0.009018230672037442,0.006522490578739326,0.00027535411887891215,0.0014918423967045236,-0.01516667585259357,0.0081791786801102,,,,
-0.00918490861216692,-0.028908568983971983,-0.01823074036906991,-0.02630110725290724,-0.00022699554113148057,-0.010097894953304487,-0.03434938520170938,-0.01944005542358329,0.0006426731202948677,-0.01943457154746986,-0.008308001217611216,-0.019000605312631036,,,,
0.0034762058289352638,0.007779636714633664,-0.008940980515827257,0.003065147364920362,0.0022707922123879065,0.0034525643721170507,0.012401927689963399,0.014633065300611703,9.143289802060472e-05,0.007450754459698894,0.0040866524019538275,0.0043521602937341974,,,,
-0.0146265256838356,0.010949272887885941,0.000694040312145372,0.004774736250192424,0.0010571097073610591,0.0006256008193068485,0.006991052502821837,-0.002326179867695344,-9.142453881005874e-05,0.0013641698645592282,-0.0095645345246409,0.0023834461111917893,,,,
0.012499913534900875,-0.00171410806857053,-0.0006935589542722553,0.005022984666096519,0.0062620883118533754,0.010003176131991198,-0.01020632366648666,-0.0007699070888634862,0.00018331181017772202,-0.002800366841422819,-0.005136634670340201,-0.005836372072837603,,,,
0.002700614845900784,0.016390829006149632,0.011103411301542465,0.015713667015154975,-0.0011248717113324647,0.0018569345726906494,0.021282891620875377,0.010272889741809621,0.0,0.012055065644505536,0.005782788198734901,0.006305800340902223,,,,
0.007310533958463816,0.0069114098056588524,0.00892231040384539,0.008573879448527943,0.0018014900953102764,0.00818657393860489,0.011798928028186051,0.007164393427845583,0.000274872726435893,0.005492317229297328,-0.0049281658050699395,0.007562494639263173,,,,
0.005347588609385889,0.024634000055341554,0.010884711259205204,0.022177623356442133,0.005094809964580893,0.00842658311698008,0.033476599471442325,0.019274756830822692,0.0006415203756500176,0.01645725874002557,0.0070160990303616,0.021016542089986823,,,,
0.0011398045604797957,-0.003498442886034736,0.001345789211075532,-0.0007233170606275596,-0.003652401063580224,-0.0009115399403210045,-0.0035367204029318478,-0.003601557035974312,-0.0002747992268197219,-0.0007677608349098142,0.028278710854307,0.001050104137435559,,,,
-0.0026564600626266532,-0.0008962467270628993,0.0013440658341365985,0.005608873120882096,-0.00321747014044238,-0.009276164697924805,0.0022534572682835208,-0.0031634529668405076,0.00036658881222284556,0.0014666541239973796,0.007772008514878692,0.004406189974619279,,,,
-0.01826488210424626,0.0064295972835901605,-0.005369132206901606,-0.0012593913738224716,0.0031523845680974105,0.010590864095953112,0.0,0.004079602538833882,9.105676453757816e-05,-0.001324915548777006,0.011864711839863817,0.0,,,,
0.004651109318571045,-0.0050512793319144045,-0.004048436606353012,-0.002702214514921364,0.0017958924940106868,-0.002126357798228895,-0.008600016289678214,-0.006997119138781649,0.0002754617235600776,-0.0023740941788374936,0.000586331738670065,-0.00020888014947761935,,,,
0.005787056211969288,-0.012169719804366985,-0.007452719776428696,-0.009212135903526542,-0.0033606197499632673,0.005327338200507903,-0.013551480996885634,-0.010684994221011213,0.0002746733533536272,-0.007280090263458661,0.015624984866008385,-0.0012534798082080023,,,,
0.0007672980410762253,0.009371613717611638,0.001365253919373588,0.013855501837803041,0.0017978905048405824,-0.006056040990118583,0.026152410787944946,0.0011498803050948858,0.0002739746518687358,0.0010576130117074811,0.031153825613168484,-0.00041856102336812473,,,,
-0.034496084537109506,0.005990566595261315,-0.006816789593586781,0.0007196016951751538,0.0018706432945734264,0.0013708505072180799,-0.0009522199597089553,-0.0009184618135665845,0.0,0.00021155574380626874,-0.005035443176839016,0.009836741383222769,,,,
-0.004763916203791241,0.005061168388736492,-0.0054907397094277055,0.005210657188924994,0.0017818015916371,0.0016732676289328285,0.014521379395990408,0.0013784002385621719,4.664393753883722e-05,0.0011266752418039871,0.003936324370689359,0.004145138458622855,,,,
-0.007578634457830802,0.018440350989378906,0.008281625390137437,0.010904584391941752,-0.0029148683859480107,-0.00030366960561534206,0.016468426165869188,0.013076269748279135,0.0001828285860949741,0.010762635091647432,-0.02053775691960502,0.009907029096602571,,,,
0.012057917004890673,0.0063988247563533385,0.007529150939107998,0.005658675449152772,0.002023982828489812,0.014886764397396002,0.004730203293871416,0.00407580626966042,0.0005510553395011719,0.0011135730407494382,-0.0024780262235354344,0.005313908441796356,,,,
0.009928429370330338,0.00578080830881178,-0.0027171779857686484,0.00914415425847781,0.005310213756075877,0.0007484366649461727,0.00432878208094567,0.004962273074689438,-9.232564839423141e-05,0.0027107796545529084,-0.006115106025690653,0.015450481905322277,,,,
0.0011796084417208252,0.0025143029488370328,-0.0013626365793834028,-0.003659316373962773,-0.0057287148357234585,-0.004935713850466206,0.01023703049239777,-0.0024685873917467127,9.233417320664294e-05,0.0013867890440397712,-0.03191693714638777,0.002802426856556517,,,,
0.0035349166370344243,0.014474902091376363,0.003410849946768879,0.010143373526843247,0.006135611308858868,0.009469485861595128,0.0021336673591521027,0.005174039446439682,0.00027448646526462284,0.0011770047136567818,0.005163895612908531,-0.0031940206557612427,,,,
0.000783001028609398,-0.00897072403669763,-0.00407905492096583,-0.005020909027109277,0.00044638455910073205,-0.0011912124284148007,-0.0059607431247716836,-0.010519392660883309,0.00027485574963814763,-0.004079996170673561,-0.0029638712521221633,-0.005608125046597134,,,,
-0.0031287745718050486,0.011047531471417793,-0.001365253919373477,0.007482254425899226,0.003791316461615013,-0.0013417406802080922,0.004818811806434731,0.007917228663742337,0.00027513581219285044,0.004443788728677456,0.023583084879056804,0.022557982735522675,,,,
0.012946365923840686,-0.0007751365042456548,-0.008202288336113583,0.009326695754311443,0.004221496820061343,0.012688438591230478,0.011295402156640044,0.0020196089022048724,0.00018281056355329284,0.0045629383954428615,-0.0025169615542043333,0.007484530321518967,,,,
-0.00813330761482245,0.012416957658378802,0.014472823353107955,0.013517888300906389,0.00044269404594321493,0.008254793900622559,0.01264502022036229,0.009182535277865611,0.00018339914317766493,0.009496307839346185,-0.006211174145593357,0.008993285065633128,,,,
-0.013276027048515715,0.0011847981361079452,-0.006114211191101893,0.0006751540731726458,0.0015476508761362862,-0.005847975394087768,-0.00031211798559249715,0.0022187062950107528,9.186043681141953e-05,0.0026579693099864077,-0.01777343425492295,-0.002518896685436811,,,,
-0.0059359992642082915,-0.0025755447061412973,0.0013671203858385272,-0.0015187428128732305,0.0019871360758989542,0.005588194903205501,-0.006141325612934123,-0.003321230629542704,0.0006407432017083714,0.0012235478619126994,-0.0029827306253357166,0.0,,,,
0.012340829296679345,-0.013258864088915856,-0.004777998670023709,-0.0027031329738974597,0.0014692132199574104,-0.01243051342881718,0.0011517027947569591,0.00311044620021117,9.143808403311304e-05,-0.00027124387800459004,-0.018348587557726392,-0.0013596280563110685,,,,
0.00275265181235107,0.014144481078974147,0.004115251067678294,0.01677400208998181,-0.0010998895264597852,0.01732560625047741,0.01344324953613163,0.005537229213930628,-9.142972387421455e-05,0.00944101832550115,0.016863023075430306,0.010309513892184263,,,,
-0.01960776314124202,-0.008716921040947234,-0.010928882595675704,-0.00933195008789367,-0.0013957806152804508,-0.006404582700974548,-0.006967615739188249,0.0015419604639115292,0.00036584111097104355,-0.0037676051565369573,0.023376663366184935,0.022140423817020416,,,,
-0.0020000359473457685,-0.012310953781322187,-0.0013813697835357575,0.0016820464464033513,0.004779516911293635,-0.007764411993998022,-0.003742576797367003,0.005058168696761456,9.131590208300011e-05,0.00040462223184589696,-0.016204642937790448,-0.0018830829779601377,,,,
0.024047908267318396,0.016381536786595596,0.005532419892755325,0.012426892687892321,0.0006589078766208178,0.0023622622882752964,0.011477813784238844,0.01334799049704638,0.0002747213011851102,0.009182099535729904,0.018456049145474385,0.0050951780811516745,,,,
-0.0043051195081527105,-0.005606118190760623,-0.004814233047480743,-0.005307645522250604,-0.0030717843208357687,-0.01502425470962565,-0.00608620846577812,0.0051817580030451005,-0.0002746458501198257,0.0011368893646079847,-0.007404541511592422,0.010701920975928036,,,,
-0.012971723148789804,-0.003594057311657739,-0.005528947600049405,-0.0001671382641774688,0.004548087688691416,0.01031845048110136,-0.002076089434492112,0.00043035541578717584,0.0003658513968947119,-0.0008017209541374415,0.017667874953711138,-0.0061303024979326715,,,,
-0.010354380570294919,-0.012730633485693477,-0.007644084034890364,0.0008341005212262331,-0.0002190883610823091,-0.0069567974790926135,-0.01929278011653901,-0.013098628319189398,0.0001834353611218642,-0.008292506296484703,-0.011574044605614064,-0.017757086790681997,,,,
0.016498952347791196,0.003653448552308536,0.0,-0.0006663784905334147,-0.003009505828922343,-0.005962049758802435,0.0009545713868768235,-0.0008707005370619525,0.0002838824476574242,0.002562198471640853,-0.017174103030622057,0.007802188216514461,,,,
-0.005542441886906668,0.012847937471459625,0.005602157204000591,0.005335966943304182,-0.0010283709882470404,-0.00044982423449801967,0.018699891971216243,0.010888857672435748,0.00045793087061385407,0.005851926946986996,-0.015289921533587103,0.019071427060341817,,,,
0.012738943304265282,0.007258843519456493,0.0013930906805292853,0.0,-0.002941378356074442,0.012451157456685458,0.017941004090363144,0.003661877407690861,9.172149278269259e-05,0.005416546646087594,-0.006251288008411904,-0.0031503921332497464,,,,
0.006682371194621783,0.0053869324402420204,0.003476733735284787,0.00829293797455155,0.003392648031099066,0.010371975104365827,0.010983061101598857,0.0008588320871214528,0.0001832489380999558,0.003791317741261846,-0.01988635483992829,0.00018608067302539055,,,,
-0.011323715887385788,0.002853559834337771,0.0048512847029786865,0.00016431482538470377,7.364017609323703e-05,0.0008798585781735202,-0.003941133796712348,0.0,-0.000183215364078948,0.00019893883667365664,-0.004968899949492789,-0.0011148210868313635,,,,
-0.019352360457503548,-0.006106620385416983,-0.0020690217457460802,-0.0077300609867372305,-0.0041157853726983,-0.005421285664205633,-0.00720366983576326,0.002144194138234967,0.0003665864878719116,-0.0013248593632397831,0.012068206404166837,-0.0016747143129463016,,,,
0.002819167988857396,0.012218126274889052,0.012439430056101264,0.0038121843364491426,0.00022125612381973525,-0.006334713060910269,0.02861488524854261,0.0021407425311887884,0.0005495453583967969,0.0027197637564184696,-0.012952324753715216,0.0005591371439597204,,,,
-0.007229011198922386,-0.013656919164724557,-0.015017186372111802,-0.023777930101315237,-0.0039839731065921535,-0.02149736121344592,-0.02399379995881068,-0.013667101439663543,9.154058736116077e-05,-0.010453151607771716,0.0029161259995902356,-0.021791806672014413,,,,
0.024676574558386566,0.01804177956714259,0.0076231582515486895,0.02165109885384653,0.0036296927414594116,0.006818135579427009,0.017356622432935342,0.012773834142547402,9.135516355840423e-05,0.008558010938511496,0.008722703128463571,0.018468738559614728,,,,
-0.0027635189285404316,-0.005357977310160411,-0.00275090297982028,-0.004966999288792628,0.0005899163523428452,-0.002558287084312827,-0.011907311321124991,-0.006840950293709791,9.161236163213182e-05,-0.0021881314307923283,-0.0002058538520902653,-0.005234262556357505,,,,
0.003167172241750338,-0.003176898091054481,-0.008275824261184672,0.007154942416548238,0.0031723038252848834,0.003922784264016599,0.005063053587488486,-0.007748639726629314,0.0003662388658030036,0.0002660814677675205,0.008855030745783532,-0.004134299003063502,,,,
-0.00157863014177273,-0.0002768272721871412,0.0020859342754977472,0.001156286826786923,-0.00411784273244864,-0.014126877494329837,0.033954771048390064,0.009761005651916621,0.0005487148067619962,0.006840772962440234,-0.00938973021860734,0.00603889377241984,,,,
-0.006719436197989981,0.0041579671594556,-0.008327514415700232,-0.004951063530087563,-0.0025102381526384,-0.00823172146475537,-0.001169329569990385,-0.00472535568951149,9.196234106756407e-05,-0.001978627095444163,0.033587494521236216,-0.006002644440291416,,,,
-0.009948184739469457,0.002346294957916939,-0.00279902960338807,0.017413338827472424,0.0020725124863203437,0.007070382750297144,0.014292750259089715,0.008201823217324877,9.133496439472921e-05,0.008724522315547878,-0.0011961996306527611,0.0073596637816764066,,,,
0.01848882979878086,-0.0030294745193470973,0.0,-0.008475737242335968,-0.0032502032469083897,0.002289400695425492,0.008752563709239825,0.00642222846516094,0.0,-0.0005243835176339529,0.014371282288063059,0.00636941237671218,,,,
-0.013812314922387547,-0.0062154155093250285,0.00982432433877456,0.0011505844122763342,-0.0018527793568550166,-0.007157015894746599,-0.0074370408830006784,0.0008512532574906917,0.0,-0.000786812347889243,-0.017709593295620718,0.0104248216874685,,,,
0.004401769459062788,0.0035440231477683604,0.0013899217042834255,0.005090124728671652,0.0017818292803324365,0.0052147850183958955,-0.005331671722368592,-0.004675418952650112,0.0005478713293638471,0.00013110976790975393,0.005008013004205614,-0.0033162799337986826,,,,
0.017928170030476753,-0.024997815903015863,-0.0048575772177126275,-0.011762940257029175,-0.002815940370059944,-0.012053721460052347,-0.03201674891196782,-0.01430792395988445,0.00018219978763389655,-0.009052838885391101,-0.024715924038782977,-0.01349386032361477,,,,
0.017612671621514808,0.009019695345481082,-0.004184214534416308,0.00925790393104986,0.0014864441554660601,0.002934400639478696,0.025392631057656656,0.0062830986716011505,0.00018322673230319886,0.004170722856253528,0.011649288601453867,0.0037475350510325356,,,,
-0.01615383122249936,0.003026343173502033,0.010504133680631522,0.0003277966704333668,0.00014833601907637828,0.002001805490156272,0.0011678027688528658,0.007750114987787882,9.159658320889719e-05,0.00362558960156667,-0.022222191396385704,0.007093552677325254,,,,
0.025410502509275457,0.0056844179212758306,0.0020792351568499345,0.003766217673109473,-0.0005938202450390673,-0.005378799381628552,0.022353967539511688,0.008117721325530347,0.0004560862430469381,0.008145245750257546,-0.003925670153226313,-0.0003706799319467269,,,,
0.00457486158621756,0.004116904807642374,0.00968191044469946,0.006362184565191331,0.001262296334366697,0.012669957962885725,0.0008081484810300577,0.004662392790982572,9.13698808149288e-05,-0.0010427511931841993,0.015556938689956556,-0.003337468170576896,,,,
0.001518121185586141,0.010771561172771893,0.005479543079756732,0.007294590023273928,-0.0014720648768478117,0.013732095106908648,0.031678982199234484,0.0006325164402483097,0.00015588837439062253,0.004956980401658928,0.010212418491620578,0.007441518637752553,,,,
-0.006062944441741713,0.010312729983354307,0.0034059426974686335,0.0019307215604291716,0.00461643414167523,0.0015050943775820613,-0.0027161270767465107,0.0029512142691605625,0.00045744253174095917,0.0001298363609822939,0.017994326852461384,0.0007383992998222233,,,,
0.003049963983049464,-0.0038790524434423324,-0.0013577526512599247,-0.006424410872534647,0.0025198307639919815,-0.0025548266697670297,-0.006139432969421321,0.0,-9.077621871267372e-05,-0.00395841715047085,-0.006554081953488722,-0.0033212343578298276,,,,
-0.007601724970255241,-0.012501623571800069,-0.00407905492096583,-0.018105176618536833,-0.0014785350792040353,0.0006026957039624303,-0.02833273992261287,-0.010718825405533594,0.00018218650092438615,-0.010749985095546921,0.005797699177796156,-0.013516013818139272,,,,
0.017234662988735883,-0.013490145878597759,-0.004095675080835193,-0.023708025093892582,-0.005701437655115438,-0.017316691198061895,-0.03173977146094009,-0.01550877162640818,0.00045842652702687836,-0.018045192052355774,0.006758102629836005,-0.027778192311292638,,,,
-0.004894383801263058,0.01683039498009986,0.0047979093797660965,0.01517729670799084,-0.004318635804730131,-0.015936268487339866,0.026115819209039604,0.012299985955803061,0.00018259886591209806,0.013011971790194643,-0.03139190729886754,0.007722355678383197,,,,
0.01626939822689999,0.0,-0.0013640628005920918,-0.0004984650768794507,-0.0004492190022977738,0.007474240398867016,0.013422914153292886,-0.0019182473336559758,9.20320680628528e-05,0.0017212050734047857,0.015898873980087602,0.0024905414697713457,,,,
0.0040952341788471625,-0.01703455126381903,-0.012978292028701155,-0.018613700163409796,-0.0037406771484890244,-0.009273547178079045,-0.019559410063929694,-0.0059802114212531565,9.114214684347033e-05,-0.010905936176541453,-0.0056179530184519155,-0.015860936947846183,,,,
0.011494148159838957,0.015926389551681464,0.002768036615871994,0.016595971941091747,0.0015772656076431524,0.0067082732513541465,0.02295188164888029,0.010958161311944936,-0.0001831490531863933,0.014968703741015998,0.010694083224592088,0.014563069890594749,,,,
0.008064532487959797,0.003936486769351433,0.0013803293212848455,0.013826465118101261,-0.0005252642036615018,0.0010847620664558022,0.01983331900435248,0.006588710105876583,0.0007323777983390123,0.006385772622756525,0.020163671759961588,0.007655613924739457,,,,
0.013454660337378632,0.008117374185481196,0.008959554366770872,0.015240742121505946,0.005252115514429834,0.0038699691316579354,0.02325361635011336,0.009234328009496418,0.00027386810286667007,0.005689488315467006,0.008414879021837018,0.016890647711652162,,,,
0.010046555912445188,0.004230375363523331,-0.00204940943302534,0.001321844137704753,0.0020149029752187797,0.0015419965531842106,0.0033568996159416553,0.00020956223984636146,9.158727708302727e-05,-0.0011752326122066448,0.011837776534096234,-0.01629203502884846,,,,
-0.03658962064268445,0.010056694875497652,-0.0006842786353399299,0.0032986267368437794,0.0012662031264178975,0.008160222226242242,-0.004069058590755459,-0.0002095183327153194,0.00027359193274523186,0.0024853305137177983,-0.00038359144606436857,-0.0034260793305032067,,,,
0.004055973313207284,-0.005718435462176874,-0.006849298388526215,-0.01364457769563987,-0.0009668936540451201,-0.011759380467096459,-0.02060830710116135,-0.009421785013023154,0.0002746615236883798,-0.01389754666340337,-0.010936295213074487,-0.01795648302887709,,,,
-0.0022034268791253364,0.010352319506489627,0.004827337919697028,0.006333232705403091,-0.0011911071361533354,-0.0023180579199683082,0.010845205904153055,0.009088755649227176,9.117666834823623e-05,0.005558076056894512,0.0009699173191179966,-0.0001948089662608954,,,,
-0.01766650446233009,-0.013058484520348634,-0.009608816279802257,-0.010433871957161611,0.005814466930882833,0.0034077018126195124,-0.010545621623881507,-0.009425546002157614,0.0002735050677638018,-0.009409195180075991,0.005620172947733426,-0.01556379255570206,,,,
-0.014612212137364078,0.0006784321248161085,-0.0055438350959196026,-0.0021756917921610386,0.0002966270012876304,-0.005402878677314038,-0.01668190165108341,-0.004229812686801893,9.193521426631435e-05,-0.004782592457654777,0.0013490016505603997,-0.011462693173664773,,,,
0.01406839146242933,-0.007526465515754088,0.0013937072568788178,-0.004863996499841816,-0.0006668694785600948,-0.012571804585665092,-0.01602260213321549,-0.005733521956658105,9.034333546353857e-05,-0.01027808976982647,-0.016166284976685263,-0.004198126844506378,,,,
-0.016122993620502735,-0.0052603288136076065,0.0020876513105370087,0.006404865856239006,-0.00044485550317363565,0.0007859043995597226,0.01317063381912753,0.015378000091399668,0.0002743480122566755,0.014228286444722071,0.014867021754893628,0.02991327298399815,,,,
